nature,intent,drug,sex,state,age_group,n,year,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
Underlying,Undetermined,Opioids,Male,AUS,Allages,38,1999,9340109,0.40684750038784345,0.28790944404428365,0.5584299831377617,4.068475003878435,2.8790944404428362,5.584299831377617
Underlying,Undetermined,Opioids,Male,AUS,15-64,8,2e3,6380886,0.12537443859677166,0.0541277719350581,0.24703762300742219,1.2537443859677166,0.541277719350581,2.470376230074222
Underlying,Undetermined,Opioids,Male,AUS,Allages,8,2e3,9443465,0.08471466776230971,0.03657377267259476,0.16692166594796912,0.8471466776230971,0.3657377267259476,1.6692166594796911
Underlying,Undetermined,Opioids,Male,AUS,15-64,11,2001,6461886,0.17022893935300004,0.08497755104414761,0.3045861618929077,1.7022893935300005,0.8497755104414761,3.0458616189290773
Underlying,Undetermined,Opioids,Male,AUS,Allages,11,2001,9561826,0.11504078823438117,0.05742786444832429,0.20583945528077105,1.1504078823438117,0.5742786444832428,2.0583945528077106
Underlying,Undetermined,Opioids,Male,AUS,15-64,3,2002,6547837,0.045816656706634575,0.009448482267949464,0.13389576723546634,0.45816656706634573,0.09448482267949464,1.3389576723546635
Underlying,Undetermined,Opioids,Male,AUS,Allages,3,2002,9675483,0.031006204031364636,0.006394215336632127,0.09061332223391579,0.31006204031364637,0.06394215336632127,0.9061332223391578
Underlying,Undetermined,Opioids,Male,AUS,15-64,13,2003,6632518,0.19600399124435092,0.10436385800247089,0.3351725551315013,1.9600399124435093,1.0436385800247088,3.351725551315013
Underlying,Undetermined,Opioids,Male,AUS,Allages,13,2003,9787597,0.1328211613126286,0.0707216660791032,0.22712806882176234,1.3282116131262862,0.707216660791032,2.2712806882176233
Underlying,Undetermined,Opioids,Male,AUS,15-64,13,2004,6712739,0.19366163350012564,0.10311665130296772,0.3311670549109201,1.9366163350012564,1.0311665130296772,3.3116705491092007
Underlying,Undetermined,Opioids,Male,AUS,Allages,13,2004,9895951,0.13136685903153725,0.0699473114560523,0.2246411694051107,1.3136685903153724,0.6994731145605231,2.246411694051107
Underlying,Undetermined,Opioids,Male,AUS,15-64,12,2005,6803166,0.17638846384168783,0.09114291010488329,0.30811477351056216,1.7638846384168783,0.9114291010488329,3.0811477351056213
Underlying,Undetermined,Opioids,Male,AUS,Allages,13,2005,10019633,0.12974527110923126,0.06908388428506636,0.22186820665144869,1.2974527110923126,0.6908388428506635,2.2186820665144866
Underlying,Undetermined,Opioids,Male,AUS,15-64,22,2006,6905635,0.3185804057121467,0.19965223401445165,0.4823345696440095,3.1858040571214667,1.9965223401445165,4.823345696440095
Underlying,Undetermined,Opioids,Male,AUS,Allages,22,2006,10159424,0.21654770979142124,0.1357090180544082,0.3278558396463825,2.1654770979142124,1.3570901805440818,3.2785583964638247
Underlying,Undetermined,Opioids,Male,AUS,15-64,41,2007,7039297,0.5824445253553018,0.417972244206846,0.7901517645957318,5.824445253553018,4.17972244206846,7.901517645957318
Underlying,Undetermined,Opioids,Male,AUS,Allages,42,2007,10353636,0.4056545932269591,0.2923601420134679,0.5483271677293946,4.056545932269591,2.9236014201346787,5.483271677293946
Underlying,Undetermined,Opioids,Male,AUS,15-64,57,2008,7194310,0.7922927980584656,0.6000748650754528,1.0265074176181799,7.922927980584657,6.000748650754528,10.265074176181798
Underlying,Undetermined,Opioids,Male,AUS,Allages,59,2008,10572045,0.5580755662693453,0.424832979301903,0.7198765869938181,5.580755662693453,4.24832979301903,7.198765869938181
Underlying,Undetermined,Opioids,Male,AUS,15-64,43,2009,7349704,0.5850575751077867,0.4234090452777737,0.7880689731192798,5.850575751077867,4.234090452777737,7.880689731192798
Underlying,Undetermined,Opioids,Male,AUS,Allages,43,2009,10800797,0.39811876845754995,0.2881205112654403,0.5362635446264441,3.9811876845754997,2.881205112654403,5.362635446264441
Underlying,Undetermined,Opioids,Male,AUS,15-64,47,2010,7446631,0.631157902143936,0.46375105794669386,0.8393062051145236,6.31157902143936,4.637510579466938,8.393062051145236
Underlying,Undetermined,Opioids,Male,AUS,Allages,47,2010,10967831,0.4285259318820649,0.31486471704283614,0.5698486424068869,4.285259318820649,3.1486471704283616,5.69848642406887
Underlying,Undetermined,Opioids,Male,AUS,15-64,46,2011,7526357,0.6111854646278405,0.4474645460482936,0.8152357591600431,6.111854646278405,4.474645460482936,8.152357591600431
Underlying,Undetermined,Opioids,Male,AUS,Allages,46,2011,11118234,0.41373477118758245,0.302905831843654,0.5518642045674255,4.137347711875824,3.02905831843654,5.518642045674254
Underlying,Undetermined,Opioids,Male,AUS,15-64,58,2012,7623065,0.7608488186838234,0.577744416767855,0.9835738801431906,7.608488186838233,5.77744416767855,9.835738801431905
Underlying,Undetermined,Opioids,Male,AUS,Allages,60,2012,11316375,0.5302051231070021,0.40460236563436014,0.6824789438950397,5.3020512310700205,4.046023656343602,6.824789438950397
Underlying,Undetermined,Opioids,Male,AUS,15-64,44,2013,7720602,0.5699037458477979,0.4140929084507597,0.7650691782616622,5.699037458477979,4.140929084507597,7.650691782616622
Underlying,Undetermined,Opioids,Male,AUS,Allages,46,2013,11512700,0.39955874816506987,0.29252720199452753,0.5329553764629066,3.9955874816506984,2.9252720199452753,5.329553764629066
Underlying,Undetermined,Opioids,Male,AUS,15-64,39,2014,7797841,0.5001384357542042,0.35564701857931236,0.6837054195167369,5.001384357542042,3.5564701857931236,6.837054195167369
Underlying,Undetermined,Opioids,Male,AUS,Allages,44,2014,11679392,0.37673193947082173,0.2737339869379118,0.5057450445901075,3.7673193947082173,2.737339869379118,5.057450445901075
Underlying,Undetermined,Opioids,Male,AUS,15-64,37,2015,7870954,0.47008278793142483,0.33098165302297616,0.6479472103998507,4.700827879314248,3.3098165302297615,6.479472103998507
Underlying,Undetermined,Opioids,Male,AUS,Allages,40,2015,11840827,0.33781424219777895,0.24133944693874584,0.46000708641632776,3.3781424219777896,2.4133944693874585,4.6000708641632775
Underlying,Undetermined,Opioids,Male,AUS,15-64,19,2016,7947437,0.23907078470706972,0.14393658160358971,0.3733386589719557,2.390707847070697,1.439365816035897,3.7333865897195566
Underlying,Undetermined,Opioids,Male,AUS,Allages,19,2016,12011846,0.15817718608780032,0.09523323178551307,0.24701327937804918,1.5817718608780031,0.9523323178551307,2.4701327937804916
Underlying,Undetermined,Opioids,Female,AUS,15-64,11,1997,6101794,0.18027485031451407,0.08999242639237949,0.32256104603490615,1.8027485031451407,0.8999242639237949,3.2256104603490616
Underlying,Undetermined,Opioids,Female,AUS,Allages,11,1997,9266860,0.11870255944300442,0.05925580481484158,0.21239136615094154,1.1870255944300443,0.5925580481484158,2.123913661509415
Underlying,Undetermined,Opioids,Female,AUS,15-64,9,1998,6174843,0.14575269363123888,0.06664753966423517,0.2766840317867107,1.4575269363123888,0.6664753966423518,2.766840317867107
Underlying,Undetermined,Opioids,Female,AUS,Allages,9,1998,9364441,0.09610824607683471,0.04394689376150962,0.1824434001869357,0.9610824607683471,0.4394689376150962,1.824434001869357
Underlying,Undetermined,Opioids,Female,AUS,15-64,12,1999,6254708,0.19185547910470002,0.09913497914956197,0.33513250358685925,1.9185547910470002,0.9913497914956197,3.3513250358685926
Underlying,Undetermined,Opioids,Female,AUS,Allages,12,1999,9472155,0.12668711607865368,0.0654613809810543,0.22129662692858776,1.2668711607865368,0.6546138098105431,2.212966269285878
Underlying,Undetermined,Opioids,Female,AUS,15-64,3,2e3,6340314,0.047316268563355066,0.0097577378325306,0.13827827120987607,0.4731626856335507,0.09757737832530601,1.3827827120987606
Underlying,Undetermined,Opioids,Female,AUS,Allages,4,2e3,9585337,0.04173040551417232,0.011370379074028325,0.10684641292029091,0.4173040551417232,0.11370379074028325,1.0684641292029091
Underlying,Undetermined,Opioids,Female,AUS,15-64,5,2001,6433512,0.07771804886662215,0.025234827619786626,0.18136784341277995,0.7771804886662215,0.25234827619786626,1.8136784341277994
Underlying,Undetermined,Opioids,Female,AUS,Allages,5,2001,9712875,0.051478063910016345,0.016714779744393775,0.12013252481991592,0.5147806391001635,0.16714779744393776,1.2013252481991592
Underlying,Undetermined,Opioids,Female,AUS,15-64,6,2002,6517098,0.09206551750487717,0.033786373948238774,0.20038794116988207,0.9206551750487717,0.33786373948238774,2.0038794116988208
Underlying,Undetermined,Opioids,Female,AUS,Allages,6,2002,9819727,0.06110149498046127,0.022423139674383922,0.1329922767325768,0.6110149498046127,0.2242313967438392,1.329922767325768
Underlying,Undetermined,Opioids,Female,AUS,15-64,0,2003,6607223,0,0,0.05583101706076291,0,0,0.5583101706076291
Underlying,Undetermined,Opioids,Female,AUS,Allages,0,2003,9933140,0,0,0.037137096631806775,0,0,0.37137096631806776
Underlying,Undetermined,Opioids,Female,AUS,15-64,6,2004,6686902,0.0897276496649719,0.0329284188829624,0.1952993853689431,0.8972764966497191,0.32928418882962396,1.952993853689431
Underlying,Undetermined,Opioids,Female,AUS,Allages,6,2004,10036771,0.05978018229169521,0.02193824189924419,0.13011633428942,0.5978018229169522,0.2193824189924419,1.3011633428942
Underlying,Undetermined,Opioids,Female,AUS,15-64,9,2005,6778408,0.13277453939037012,0.060713089823292564,0.25204745080112445,1.3277453939037012,0.6071308982329257,2.5204745080112447
Underlying,Undetermined,Opioids,Female,AUS,Allages,9,2005,10157211,0.08860700048468029,0.04051684008168432,0.16820369852412717,0.8860700048468029,0.4051684008168432,1.6820369852412718
Underlying,Undetermined,Opioids,Female,AUS,15-64,21,2006,6878880,0.3052822552508548,0.18897489772074297,0.466656346907904,3.0528225525085477,1.8897489772074296,4.66656346907904
Underlying,Undetermined,Opioids,Female,AUS,Allages,22,2006,10291542,0.21376777163227823,0.13396684918920682,0.32364697980570933,2.1376777163227825,1.339668491892068,3.2364697980570933
Underlying,Undetermined,Opioids,Female,AUS,15-64,17,2007,7004854,0.2426888554707921,0.14137518206542962,0.38856836788165783,2.4268885547079213,1.4137518206542963,3.8856836788165783
Underlying,Undetermined,Opioids,Female,AUS,Allages,19,2007,10473986,0.1814018082514145,0.10921600566297189,0.28328140517316924,1.814018082514145,1.092160056629719,2.8328140517316927
Underlying,Undetermined,Opioids,Female,AUS,15-64,24,2008,7148826,0.33571945939095454,0.21510186123129413,0.499523945909088,3.3571945939095453,2.1510186123129413,4.99523945909088
Underlying,Undetermined,Opioids,Female,AUS,Allages,29,2008,10677154,0.2716079584503511,0.18190039309026637,0.3900741353623278,2.7160795845035106,1.8190039309026638,3.9007413536232782
Underlying,Undetermined,Opioids,Female,AUS,15-64,41,2009,7293343,0.5621564761180161,0.4034131899087316,0.7626287350071759,5.621564761180161,4.034131899087316,7.626287350071759
Underlying,Undetermined,Opioids,Female,AUS,Allages,43,2009,10890856,0.3948266325438515,0.28573797630913805,0.5318290576985558,3.9482663254385146,2.8573797630913806,5.318290576985558
Underlying,Undetermined,Opioids,Female,AUS,15-64,24,2010,7399746,0.32433545691973753,0.20780791370658772,0.48258545254627416,3.2433545691973755,2.078079137065877,4.825854525462741
Underlying,Undetermined,Opioids,Female,AUS,Allages,24,2010,11063919,0.21692132778629344,0.138985632326002,0.32276174221245496,2.1692132778629345,1.38985632326002,3.2276174221245495
Underlying,Undetermined,Opioids,Female,AUS,15-64,34,2011,7492143,0.4538087433728908,0.31427574125226104,0.6341523535062481,4.538087433728908,3.1427574125226103,6.341523535062481
Underlying,Undetermined,Opioids,Female,AUS,Allages,36,2011,11221790,0.32080443494308836,0.22468722391648574,0.44412857966924096,3.2080443494308835,2.2468722391648575,4.4412857966924095
Underlying,Undetermined,Opioids,Female,AUS,15-64,31,2012,7600965,0.40784295151997146,0.27710946714010953,0.5789003567906811,4.078429515199715,2.7710946714010953,5.789003567906811
Underlying,Undetermined,Opioids,Female,AUS,Allages,32,2012,11426100,0.2800605630967697,0.1915612153717956,0.39536216262984086,2.8006056309676968,1.915612153717956,3.9536216262984087
Underlying,Undetermined,Opioids,Female,AUS,15-64,19,2013,7715158,0.24626844971937065,0.14827005672338636,0.38457870491363916,2.4626844971937065,1.4827005672338636,3.8457870491363915
Underlying,Undetermined,Opioids,Female,AUS,Allages,21,2013,11633201,0.18051781276709652,0.11174359012908522,0.2759406470856854,1.8051781276709653,1.1174359012908521,2.7594064708568538
Underlying,Undetermined,Opioids,Female,AUS,15-64,20,2014,7820680,0.25573223811740153,0.15620819156626797,0.3949577005976083,2.557322381174015,1.5620819156626797,3.9495770059760833
Underlying,Undetermined,Opioids,Female,AUS,Allages,20,2014,11824746,0.16913682543371333,0.10331336331608988,0.2612181090325072,1.6913682543371333,1.033133633160899,2.612181090325072
Underlying,Undetermined,Opioids,Female,AUS,15-64,18,2015,7920702,0.22725258443001645,0.13468400360254282,0.3591572446494959,2.2725258443001644,1.3468400360254282,3.591572446494959
Underlying,Undetermined,Opioids,Female,AUS,Allages,20,2015,12009957,0.1665284896523776,0.10172012103111448,0.2571897459674255,1.6652848965237759,1.0172012103111447,2.571897459674255
Underlying,Undetermined,Opioids,Female,AUS,15-64,13,2016,8016946,0.16215651196852268,0.08634150295521913,0.27729237605138846,1.6215651196852268,0.8634150295521913,2.7729237605138843
Underlying,Undetermined,Opioids,Female,AUS,Allages,14,2016,12198963,0.11476385328818524,0.06274249537486133,0.19255420492248776,1.1476385328818524,0.6274249537486133,1.9255420492248776
Underlying,All,Opioids,Male,AUS,15-64,646,1997,6175835,10.460124015618941,9.668948936389532,11.298784924123497,104.60124015618942,96.68948936389532,112.98784924123497
Underlying,All,Opioids,Male,AUS,Allages,656,1997,9156177,7.164562240332401,6.626719847213711,7.734430661184228,71.64562240332401,66.26719847213711,77.34430661184228
Underlying,All,Opioids,Male,AUS,15-64,856,1998,6237716,13.722971677453735,12.8189444539783,14.67393335860829,137.22971677453734,128.189444539783,146.7393335860829
Underlying,All,Opioids,Male,AUS,Allages,866,1998,9243143,9.36910745619753,8.75541294352149,10.01447352462637,93.69107456197528,87.5541294352149,100.14473524626369
